DireccionID,Calle,Colonia,NumeroInterior,NumeroExterior,CP,Estado,Ciudad,UsuarioID,Referencias,Lat,Long,PedidosTotalesMes
706,Calle del Cielo,Centro,577,578,43000,Hidalgo,Huejutla de Reyes,24,Cerca del parque infantil,21.1534,-98.4289,28
707,Calle del Águila,Centro,579,580,43000,Hidalgo,Huejutla de Reyes,25,Frente al gimnasio local,21.1535,-98.4291,27
708,Calle del Arco,Centro,581,582,43000,Hidalgo,Huejutla de Reyes,26,Cerca del centro recreativo,21.1536,-98.4293,28
709,Calle de la Paz,Centro,583,584,43000,Hidalgo,Huejutla de Reyes,27,Frente a la biblioteca,21.1537,-98.4295,16
710,Calle del Sol,Centro,585,586,43000,Hidalgo,Huejutla de Reyes,28,Cerca del parque comunitario,21.1538,-98.4284,33
711,Calle del Viento,Centro,587,588,43000,Hidalgo,Huejutla de Reyes,29,Frente al mercado local,21.1539,-98.4286,31
712,Calle del Lago,Centro,589,590,43000,Hidalgo,Huejutla de Reyes,30,Cerca del zoológico,21.154,-98.4288,29
713,Calle del Cedro,Centro,591,592,43000,Hidalgo,Huejutla de Reyes,31,Frente al teatro local,21.1541,-98.429,33
714,Calle del Jardín,Centro,593,594,43000,Hidalgo,Huejutla de Reyes,32,Cerca del parque de diversiones,21.1542,-98.4292,16
715,Calle del Amanecer,Centro,595,596,43000,Hidalgo,Huejutla de Reyes,33,Frente al centro cultural,21.1543,-98.4294,28
716,Calle del Río,Centro,597,598,43000,Hidalgo,Huejutla de Reyes,34,Cerca del mercado local,21.1544,-98.4296,33
717,Calle del Puente,Centro,599,600,43000,Hidalgo,Huejutla de Reyes,35,Frente al gimnasio local,21.1545,-98.4281,33
718,Calle de la Primavera,Centro,601,602,43000,Hidalgo,Huejutla de Reyes,36,Cerca del centro médico,21.1546,-98.4283,31
719,Calle del Cielo,Centro,603,604,43000,Hidalgo,Huejutla de Reyes,37,Frente al parque infantil,21.1531,-98.4286,33
720,Calle del Águila,Centro,605,606,43000,Hidalgo,Huejutla de Reyes,21,Cerca del parque comunitario,21.1532,-98.4287,28
721,Calle del Arco,Centro,607,608,43000,Hidalgo,Huejutla de Reyes,22,Frente al zoológico,21.1533,-98.4288,29
722,Calle de la Paz,Centro,609,610,43000,Hidalgo,Huejutla de Reyes,23,Cerca del centro recreativo,21.1534,-98.4289,32
723,Calle del Sol,Centro,611,612,43000,Hidalgo,Huejutla de Reyes,24,Frente al teatro local,21.1535,-98.429,33
724,Calle del Viento,Centro,613,614,43000,Hidalgo,Huejutla de Reyes,25,Cerca del mercado local,21.1536,-98.4292,26
725,Calle del Álamo,Centro,615,616,43000,Hidalgo,Huejutla de Reyes,21,Cerca de la plaza central,21.1324,-98.3842,29
726,Calle de los Sauces,Centro,617,618,43000,Hidalgo,Huejutla de Reyes,22,Frente al parque local,21.1332,-98.3867,10
727,Calle de la Luna,Centro,619,620,43000,Hidalgo,Huejutla de Reyes,23,Cerca del centro cultural,21.1346,-98.3885,13
728,Calle de las Rosas,Centro,621,622,43000,Hidalgo,Huejutla de Reyes,24,Frente al gimnasio,21.1357,-98.3829,15
729,Calle del Sol,Centro,623,624,43000,Hidalgo,Huejutla de Reyes,25,Cerca del mercado,21.1363,-98.3891,23
730,Calle del Nopal,Centro,625,626,43000,Hidalgo,Huejutla de Reyes,26,Frente a la escuela,21.1371,-98.3806,23
731,Calle del Jazmín,Centro,627,628,43000,Hidalgo,Huejutla de Reyes,27,Cerca del parque infantil,21.1380,-98.3815,27
732,Calle de la Esperanza,Centro,629,630,43000,Hidalgo,Huejutla de Reyes,28,Frente al centro médico,21.1392,-98.3878,25
733,Calle del Árbol,Centro,631,632,43000,Hidalgo,Huejutla de Reyes,29,Cerca de la estación de policía,21.1403,-98.3833,19
734,Calle del Viento,Centro,633,634,43000,Hidalgo,Huejutla de Reyes,30,Frente al mercado local,21.1411,-98.3884,16
735,Calle del Cielo,Centro,635,636,43000,Hidalgo,Huejutla de Reyes,31,Cerca del teatro local,21.1344,-98.3887,18
736,Calle de la Sierra,Centro,637,638,43000,Hidalgo,Huejutla de Reyes,32,Frente a la biblioteca,21.1353,-98.3871,14
737,Calle de la Primavera,Centro,639,640,43000,Hidalgo,Huejutla de Reyes,33,Cerca del parque de diversiones,21.1368,-98.3862,18
738,Calle del Río,Centro,641,642,43000,Hidalgo,Huejutla de Reyes,34,Frente al zoológico,21.1379,-98.3824,18
739,Calle del Jardín,Centro,643,644,43000,Hidalgo,Huejutla de Reyes,35,Cerca del parque comunitario,21.1386,-98.3817,24
740,Calle del Lirio,Centro,645,646,43000,Hidalgo,Huejutla de Reyes,36,Frente al centro recreativo,21.1395,-98.3890,20
741,Calle del Bosque,Centro,647,648,43000,Hidalgo,Huejutla de Reyes,37,Cerca del mercado local,21.1406,-98.3843,27
742,Calle de los Cerezos,Centro,649,650,43000,Hidalgo,Huejutla de Reyes,21,Cerca del parque infantil,21.1338,-98.3827,16
743,Calle de la Palmera,Centro,651,652,43000,Hidalgo,Huejutla de Reyes,22,Frente al gimnasio local,21.1349,-98.3869,13
744,Calle del Sauce,Centro,653,654,43000,Hidalgo,Huejutla de Reyes,23,Cerca del centro cultural,21.1362,-98.3873,11
745,Calle del Olmo,Centro,655,656,43000,Hidalgo,Huejutla de Reyes,24,Frente al mercado local,21.1373,-98.3808,18
746,Calle de la Luna,Centro,657,658,43000,Hidalgo,Huejutla de Reyes,25,Cerca del centro médico,21.1384,-98.3819,19
747,Calle del Otoño,Centro,659,660,43000,Hidalgo,Huejutla de Reyes,26,Frente al parque comunitario,21.1395,-98.3881,29
748,Calle del Álamo,Centro,661,662,43000,Hidalgo,Huejutla de Reyes,27,Cerca de la estación de policía,21.1406,-98.3826,27
749,Calle de la Alegría,Centro,663,664,43000,Hidalgo,Huejutla de Reyes,28,Frente a la biblioteca,21.1413,-98.3874,22
750,Calle del Jardín,Centro,665,666,43000,Hidalgo,Huejutla de Reyes,29,Cerca del teatro local,21.1365,-98.3814,23
751,Calle de la Paz,Centro,667,668,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque de diversiones,21.1377,-98.3893,11
752,Calle de los Nogales,Centro,669,670,43000,Hidalgo,Huejutla de Reyes,31,Cerca del zoológico,21.1385,-98.3875,27
753,Calle del Sol,Centro,671,672,43000,Hidalgo,Huejutla de Reyes,32,Frente al centro recreativo,21.1393,-98.3827,25
754,Calle del Nopal,Centro,673,674,43000,Hidalgo,Huejutla de Reyes,33,Cerca del mercado local,21.1401,-98.3811,19
755,Calle del Viento,Centro,675,676,43000,Hidalgo,Huejutla de Reyes,34,Frente al gimnasio local,21.1410,-98.3889,22
756,Calle del Bosque,Centro,677,678,43000,Hidalgo,Huejutla de Reyes,35,Cerca del centro cultural,21.1421,-98.3821,13
757,Calle de la Primavera,Centro,679,680,43000,Hidalgo,Huejutla de Reyes,36,Frente al parque infantil,21.1430,-98.3892,13
758,Calle del Lirio,Centro,681,682,43000,Hidalgo,Huejutla de Reyes,37,Cerca del mercado local,21.1440,-98.3819,33
759,Calle del Río,Centro,683,684,43000,Hidalgo,Huejutla de Reyes,21,Frente al centro recreativo,21.1346,-98.3803,17
760,Calle de la Palmera,Centro,685,686,43000,Hidalgo,Huejutla de Reyes,22,Cerca del gimnasio local,21.1358,-98.3872,20
761,Calle del Olmo,Centro,687,688,43000,Hidalgo,Huejutla de Reyes,23,Frente al parque comunitario,21.1369,-98.3810,18
762,Calle de los Cerezos,Centro,689,690,43000,Hidalgo,Huejutla de Reyes,24,Cerca del zoológico,21.1380,-98.3845,19
763,Calle de la Esperanza,Centro,691,692,43000,Hidalgo,Huejutla de Reyes,25,Frente al centro médico,21.1390,-98.3880,20
764,Calle del Viento,Centro,693,694,43000,Hidalgo,Huejutla de Reyes,26,Cerca del mercado local,21.1402,-98.3828,22
765,Calle del Sauce,Centro,695,696,43000,Hidalgo,Huejutla de Reyes,27,Frente a la biblioteca,21.1413,-98.3893,22
766,Calle de los Nogales,Centro,697,698,43000,Hidalgo,Huejutla de Reyes,28,Cerca del parque infantil,21.1424,-98.3814,13
767,Calle del Lirio,Centro,699,700,43000,Hidalgo,Huejutla de Reyes,29,Frente al gimnasio local,21.1435,-98.3865,22
768,Calle de la Primavera,Centro,701,702,43000,Hidalgo,Huejutla de Reyes,30,Cerca del mercado local,21.1445,-98.3840,31
769,Calle del Álamo,Centro,703,704,43000,Hidalgo,Huejutla de Reyes,31,Frente al centro recreativo,21.1450,-98.3892,33
770,Calle del Río,Centro,705,706,43000,Hidalgo,Huejutla de Reyes,32,Cerca del parque de diversiones,21.1366,-98.3807,18
771,Calle del Cielo,Centro,707,708,43000,Hidalgo,Huejutla de Reyes,33,Frente a la biblioteca,21.1378,-98.3884,23
772,Calle del Nopal,Centro,709,710,43000,Hidalgo,Huejutla de Reyes,34,Cerca del zoológico,21.1389,-98.3821,27
773,Calle de la Alegría,Centro,711,712,43000,Hidalgo,Huejutla de Reyes,35,Frente al mercado local,21.1399,-98.3887,25
774,Calle de los Rosales,Centro,715,716,43000,Hidalgo,Huejutla de Reyes,21,Cerca del parque local,21.1295,-98.4012,14
775,Calle de la Alegría,Centro,717,718,43000,Hidalgo,Huejutla de Reyes,22,Frente al mercado central,21.1279,-98.4063,11
776,Calle de los Encinos,Centro,719,720,43000,Hidalgo,Huejutla de Reyes,23,Cerca de la plaza principal,21.1288,-98.4038,12
777,Calle del Viento,Centro,721,722,43000,Hidalgo,Huejutla de Reyes,24,Frente a la biblioteca local,21.1265,-98.4081,9
778,Calle del Sol,Centro,723,724,43000,Hidalgo,Huejutla de Reyes,25,Cerca del centro de salud,21.1300,-98.4075,10
779,Calle de la Luna,Centro,725,726,43000,Hidalgo,Huejutla de Reyes,26,Frente a la escuela primaria,21.1281,-98.4094,12
780,Calle de los Tulipanes,Centro,727,728,43000,Hidalgo,Huejutla de Reyes,27,Cerca del gimnasio local,21.1296,-98.4052,14
781,Calle del Bosque,Centro,729,730,43000,Hidalgo,Huejutla de Reyes,28,Frente a la estación de policía,21.1273,-98.4065,11
782,Calle del Río,Centro,731,732,43000,Hidalgo,Huejutla de Reyes,29,Cerca del mercado local,21.1268,-98.4088,9
783,Calle del Jardín,Centro,733,734,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque de diversiones,21.1254,-98.4071,8
784,Calle de la Esperanza,Centro,735,736,43000,Hidalgo,Huejutla de Reyes,31,Cerca del centro recreativo,21.1292,-98.4063,14
785,Calle de los Álamos,Centro,737,738,43000,Hidalgo,Huejutla de Reyes,32,Frente al parque comunitario,21.1277,-98.4058,11
786,Calle del Viento,Centro,739,740,43000,Hidalgo,Huejutla de Reyes,33,Cerca de la biblioteca,21.1289,-98.4093,12
787,Calle del Álamo,Centro,741,742,43000,Hidalgo,Huejutla de Reyes,34,Frente al gimnasio,21.1258,-98.4026,8
788,Calle de los Jacarandas,Centro,743,744,43000,Hidalgo,Huejutla de Reyes,35,Cerca del mercado central,21.1269,-98.4085,9
789,Calle del Nopal,Centro,745,746,43000,Hidalgo,Huejutla de Reyes,36,Frente a la estación de policía,21.1290,-98.4059,13
790,Calle del Cielo,Centro,747,748,43000,Hidalgo,Huejutla de Reyes,37,Cerca del parque infantil,21.1272,-98.4092,11
791,Calle del Olmo,Centro,749,750,43000,Hidalgo,Huejutla de Reyes,21,Frente al parque comunitario,21.1263,-98.4078,9
792,Calle de la Primavera,Centro,751,752,43000,Hidalgo,Huejutla de Reyes,22,Cerca del mercado local,21.1255,-98.4064,8
793,Calle de los Rosales,Centro,753,754,43000,Hidalgo,Huejutla de Reyes,23,Frente al centro de salud,21.1302,-98.4036,11
794,Calle del Viento,Centro,755,756,43000,Hidalgo,Huejutla de Reyes,24,Cerca del parque infantil,21.1297,-98.4070,13
795,Calle de los Cerezos,Centro,757,758,43000,Hidalgo,Huejutla de Reyes,25,Frente a la biblioteca,21.1275,-98.4084,11
796,Calle del Jardín,Centro,759,760,43000,Hidalgo,Huejutla de Reyes,26,Cerca del gimnasio,21.1261,-98.4029,9
797,Calle de la Alegría,Centro,761,762,43000,Hidalgo,Huejutla de Reyes,27,Frente al parque local,21.1286,-98.4054,12
798,Calle del Río,Centro,763,764,43000,Hidalgo,Huejutla de Reyes,28,Cerca de la plaza principal,21.1279,-98.4068,11
799,Calle de los Álamos,Centro,765,766,43000,Hidalgo,Huejutla de Reyes,29,Frente al parque de diversiones,21.1258,-98.4091,8
800,Calle de la Esperanza,Centro,767,768,43000,Hidalgo,Huejutla de Reyes,30,Cerca del mercado local,21.1291,-98.4057,14
801,Calle de los Encinos,Centro,769,770,43000,Hidalgo,Huejutla de Reyes,31,Frente al gimnasio,21.1274,-98.4028,11
802,Calle del Nopal,Centro,771,772,43000,Hidalgo,Huejutla de Reyes,32,Cerca del parque comunitario,21.1289,-98.4096,8
803,Calle del Cielo,Centro,773,774,43000,Hidalgo,Huejutla de Reyes,33,Frente al centro de salud,21.1301,-98.4089,11
804,Calle de la Palmera,Centro,775,776,43000,Hidalgo,Huejutla de Reyes,34,Cerca del mercado central,21.1267,-98.4061,9
805,Calle del Bosque,Centro,777,778,43000,Hidalgo,Huejutla de Reyes,35,Frente al parque infantil,21.1282,-98.4050,8
806,Calle de los Tulipanes,Centro,779,780,43000,Hidalgo,Huejutla de Reyes,36,Cerca de la plaza principal,21.1259,-98.4073,8
807,Calle del Sol,Centro,781,782,43000,Hidalgo,Huejutla de Reyes,37,Frente al parque de diversiones,21.1278,-98.4090,11
808,Calle de los Jacarandas,Centro,783,784,43000,Hidalgo,Huejutla de Reyes,21,Cerca del centro recreativo,21.1290,-98.4086,14
809,Calle del Álamo,Centro,785,786,43000,Hidalgo,Huejutla de Reyes,22,Frente a la estación de policía,21.1264,-98.4040,9
810,Calle del Sauce,Centro,787,788,43000,Hidalgo,Huejutla de Reyes,23,Cerca del gimnasio local,21.1253,-98.4076,8
811,Calle de la Primavera,Centro,789,790,43000,Hidalgo,Huejutla de Reyes,24,Frente al mercado local,21.1271,-98.4062,11
812,Calle del Cielo,Centro,791,792,43000,Hidalgo,Huejutla de Reyes,25,Cerca del parque comunitario,21.1294,-98.4082,14
813,Calle del Viento,Centro,793,794,43000,Hidalgo,Huejutla de Reyes,26,Frente al mercado central,21.1300,-98.4053,8
814,Calle del Bosque,Centro,795,796,43000,Hidalgo,Huejutla de Reyes,27,Cerca del centro de salud,21.1276,-98.4022,11
815,Calle del Nopal,Centro,797,798,43000,Hidalgo,Huejutla de Reyes,28,Frente al gimnasio,21.1288,-98.4066,8
816,Calle de los Encinos,Centro,799,800,43000,Hidalgo,Huejutla de Reyes,29,Cerca del parque infantil,21.1257,-98.4083,8
817,Calle de los Rosales,Centro,801,802,43000,Hidalgo,Huejutla de Reyes,30,Frente al centro recreativo,21.1270,-98.4070,11
818,Calle de la Alegría,Centro,803,804,43000,Hidalgo,Huejutla de Reyes,31,Cerca de la plaza principal,21.1284,-98.4094,8
819,Calle de la Luna,Centro,805,806,43000,Hidalgo,Huejutla de Reyes,32,Frente al parque de diversiones,21.1269,-98.4069,9
820,Calle de los Tulipanes,Centro,807,808,43000,Hidalgo,Huejutla de Reyes,33,Cerca del gimnasio,21.1277,-98.4051,11
821,Calle de los Jacarandas,Centro,809,810,43000,Hidalgo,Huejutla de Reyes,34,Frente a la estación de policía,21.1256,-98.4089,8
822,Calle del Río,Centro,811,812,43000,Hidalgo,Huejutla de Reyes,35,Cerca del mercado local,21.1282,-98.4049,8
823,Calle del Álamo,Centro,813,814,43000,Hidalgo,Huejutla de Reyes,36,Frente al parque comunitario,21.1267,-98.4073,9
824,Calle del Jardín,Centro,815,816,43000,Hidalgo,Huejutla de Reyes,37,Cerca del centro de salud,21.1252,-98.4086,8
825,Calle de los Encinos,Centro,817,818,43000,Hidalgo,Huejutla de Reyes,21,Frente al parque comunitario,21.1410,-98.3965,30
826,Calle del Jardín,Centro,819,820,43000,Hidalgo,Huejutla de Reyes,22,Cerca del mercado local,21.1382,-98.4040,19
827,Calle de la Esperanza,Centro,821,822,43000,Hidalgo,Huejutla de Reyes,23,Frente a la biblioteca,21.1398,-98.3987,20
828,Calle del Viento,Centro,823,824,43000,Hidalgo,Huejutla de Reyes,24,Cerca del gimnasio local,21.1431,-98.4070,20
829,Calle de los Rosales,Centro,825,826,43000,Hidalgo,Huejutla de Reyes,25,Frente al centro de salud,21.1369,-98.3995,23
830,Calle del Álamo,Centro,827,828,43000,Hidalgo,Huejutla de Reyes,26,Cerca del parque de diversiones,21.1423,-98.3921,13
831,Calle del Bosque,Centro,829,830,43000,Hidalgo,Huejutla de Reyes,27,Frente al mercado central,21.1374,-98.4092,18
832,Calle de la Primavera,Centro,831,832,43000,Hidalgo,Huejutla de Reyes,28,Cerca del parque infantil,21.1450,-98.3953,26
833,Calle del Sol,Centro,833,834,43000,Hidalgo,Huejutla de Reyes,29,Frente al gimnasio,21.1388,-98.4078,27
834,Calle de los Tulipanes,Centro,835,836,43000,Hidalgo,Huejutla de Reyes,30,Cerca del mercado local,21.1430,-98.3990,13
835,Calle de los Jacarandas,Centro,837,838,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque comunitario,21.1378,-98.3916,23
836,Calle del Nopal,Centro,839,840,43000,Hidalgo,Huejutla de Reyes,32,Cerca del centro recreativo,21.1442,-98.4045,21
837,Calle del Viento,Centro,841,842,43000,Hidalgo,Huejutla de Reyes,33,Frente a la biblioteca local,21.1395,-98.3902,25
838,Calle del Cielo,Centro,843,844,43000,Hidalgo,Huejutla de Reyes,34,Cerca del gimnasio,21.1426,-98.4031,21
839,Calle de la Alegría,Centro,845,846,43000,Hidalgo,Huejutla de Reyes,35,Frente al mercado local,21.1364,-98.3969,23
840,Calle de la Luna,Centro,847,848,43000,Hidalgo,Huejutla de Reyes,36,Cerca del parque de diversiones,21.1401,-98.4015,22
841,Calle de los Rosales,Centro,849,850,43000,Hidalgo,Huejutla de Reyes,37,Frente al parque infantil,21.1450,-98.4082,33
842,Calle del Sauce,Centro,851,852,43000,Hidalgo,Huejutla de Reyes,21,Cerca del centro de salud,21.1385,-98.3947,24
843,Calle del Bosque,Centro,853,854,43000,Hidalgo,Huejutla de Reyes,22,Frente al gimnasio local,21.1358,-98.3980,20
844,Calle de los Encinos,Centro,855,856,43000,Hidalgo,Huejutla de Reyes,23,Cerca del parque comunitario,21.1415,-98.4063,30
845,Calle de la Primavera,Centro,857,858,43000,Hidalgo,Huejutla de Reyes,24,Frente al mercado central,21.1376,-98.3932,23
846,Calle de los Jacarandas,Centro,859,860,43000,Hidalgo,Huejutla de Reyes,25,Cerca del gimnasio,21.1441,-98.4019,32
847,Calle del Nopal,Centro,861,862,43000,Hidalgo,Huejutla de Reyes,26,Frente al parque de diversiones,21.1397,-98.3964,29
848,Calle del Álamo,Centro,863,864,43000,Hidalgo,Huejutla de Reyes,27,Cerca del centro recreativo,21.1367,-98.4073,11
849,Calle del Cielo,Centro,865,866,43000,Hidalgo,Huejutla de Reyes,28,Frente a la biblioteca,21.1436,-98.3957,22
850,Calle de los Tulipanes,Centro,867,868,43000,Hidalgo,Huejutla de Reyes,29,Cerca del mercado local,21.1412,-98.3985,13
851,Calle del Sol,Centro,869,870,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque comunitario,21.1361,-98.4008,18
852,Calle de la Alegría,Centro,871,872,43000,Hidalgo,Huejutla de Reyes,31,Cerca del gimnasio local,21.1428,-98.4061,21
853,Calle del Jardín,Centro,873,874,43000,Hidalgo,Huejutla de Reyes,32,Frente al centro de salud,21.1359,-98.4013,15
854,Calle del Viento,Centro,875,876,43000,Hidalgo,Huejutla de Reyes,33,Cerca del parque infantil,21.1445,-98.3968,13
855,Calle de los Rosales,Centro,877,878,43000,Hidalgo,Huejutla de Reyes,34,Frente al mercado local,21.1379,-98.3935,11
856,Calle de la Luna,Centro,879,880,43000,Hidalgo,Huejutla de Reyes,35,Cerca del parque comunitario,21.1383,-98.4069,24
857,Calle del Sauce,Centro,881,882,43000,Hidalgo,Huejutla de Reyes,36,Frente al gimnasio local,21.1440,-98.4005,21
858,Calle de los Encinos,Centro,883,884,43000,Hidalgo,Huejutla de Reyes,37,Cerca del mercado central,21.1368,-98.4077,11
859,Calle del Álamo,Centro,885,886,43000,Hidalgo,Huejutla de Reyes,21,Frente al parque de diversiones,21.1437,-98.3982,20
860,Calle de la Primavera,Centro,887,888,43000,Hidalgo,Huejutla de Reyes,22,Cerca del centro recreativo,21.1392,-98.3941,29
861,Calle de los Jacarandas,Centro,889,890,43000,Hidalgo,Huejutla de Reyes,23,Frente al mercado local,21.1357,-98.3962,15
862,Calle del Bosque,Centro,891,892,43000,Hidalgo,Huejutla de Reyes,24,Cerca del parque infantil,21.1443,-98.4071,32
863,Calle del Cielo,Centro,893,894,43000,Hidalgo,Huejutla de Reyes,25,Frente al gimnasio local,21.1371,-98.4037,18
864,Calle del Sol,Centro,895,896,43000,Hidalgo,Huejutla de Reyes,26,Cerca del centro de salud,21.1414,-98.3981,30
865,Calle del Viento,Centro,897,898,43000,Hidalgo,Huejutla de Reyes,27,Frente al parque de diversiones,21.1356,-98.3944,14
866,Calle de los Tulipanes,Centro,899,900,43000,Hidalgo,Huejutla de Reyes,28,Cerca del mercado local,21.1424,-98.4091,21
867,Calle de la Alegría,Centro,901,902,43000,Hidalgo,Huejutla de Reyes,29,Frente al parque comunitario,21.1379,-98.3938,23
868,Calle de los Encinos,Centro,903,904,43000,Hidalgo,Huejutla de Reyes,30,Cerca del gimnasio,21.1442,-98.3967,13
869,Calle del Jardín,Centro,905,906,43000,Hidalgo,Huejutla de Reyes,31,Frente al mercado central,21.1381,-98.4018,27
870,Calle de la Luna,Centro,907,908,43000,Hidalgo,Huejutla de Reyes,32,Cerca del parque infantil,21.1440,-98.4009,33
871,Calle del Sauce,Centro,909,910,43000,Hidalgo,Huejutla de Reyes,33,Frente al gimnasio local,21.1366,-98.3949,23
872,Calle del Álamo,Centro,911,912,43000,Hidalgo,Huejutla de Reyes,34,Cerca del centro recreativo,21.1395,-98.4084,29
873,Calle del Viento,Centro,913,914,43000,Hidalgo,Huejutla de Reyes,35,Frente al parque de diversiones,21.1450,-98.3979,32
874,Calle del Cielo,Centro,915,916,43000,Hidalgo,Huejutla de Reyes,36,Cerca del mercado local,21.1410,-98.3955,13
875,Calle de los Rosales,Centro,917,918,43000,Hidalgo,Huejutla de Reyes,37,Frente al gimnasio,21.1374,-98.4028,23
876,Calle de los Encinos,Centro,917,918,43000,Hidalgo,Huejutla de Reyes,21,Frente al parque comunitario,21.1415,-98.3925,30
877,Calle del Bosque,Centro,919,920,43000,Hidalgo,Huejutla de Reyes,22,Cerca del mercado local,21.1453,-98.3967,28
878,Calle de los Rosales,Centro,921,922,43000,Hidalgo,Huejutla de Reyes,23,Frente al gimnasio,21.1422,-98.4053,21
879,Calle del Jardín,Centro,923,924,43000,Hidalgo,Huejutla de Reyes,24,Cerca del centro recreativo,21.1480,-98.3992,13
880,Calle de los Tulipanes,Centro,925,926,43000,Hidalgo,Huejutla de Reyes,25,Frente al parque de diversiones,21.1473,-98.4075,21
881,Calle del Sol,Centro,927,928,43000,Hidalgo,Huejutla de Reyes,26,Cerca del mercado central,21.1430,-98.3929,17
882,Calle de la Luna,Centro,929,930,43000,Hidalgo,Huejutla de Reyes,27,Frente al parque infantil,21.1448,-98.4068,21
883,Calle del Viento,Centro,931,932,43000,Hidalgo,Huejutla de Reyes,28,Cerca del gimnasio local,21.1491,-98.3998,13
884,Calle de la Alegría,Centro,933,934,43000,Hidalgo,Huejutla de Reyes,29,Frente al parque comunitario,21.1407,-98.4070,19
885,Calle del Nopal,Centro,935,936,43000,Hidalgo,Huejutla de Reyes,30,Cerca del centro de salud,21.1465,-98.3936,33
886,Calle del Álamo,Centro,937,938,43000,Hidalgo,Huejutla de Reyes,31,Frente al mercado local,21.1429,-98.4069,21
887,Calle de los Jacarandas,Centro,939,940,43000,Hidalgo,Huejutla de Reyes,32,Cerca del parque infantil,21.1457,-98.3983,27
888,Calle del Sauce,Centro,941,942,43000,Hidalgo,Huejutla de Reyes,33,Frente al gimnasio local,21.1482,-98.3940,13
889,Calle del Cielo,Centro,943,944,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque de diversiones,21.1461,-98.4064,32
890,Calle del Bosque,Centro,945,946,43000,Hidalgo,Huejutla de Reyes,35,Frente al mercado central,21.1419,-98.4022,17
891,Calle de la Primavera,Centro,947,948,43000,Hidalgo,Huejutla de Reyes,36,Cerca del gimnasio,21.1477,-98.3999,13
892,Calle de los Tulipanes,Centro,949,950,43000,Hidalgo,Huejutla de Reyes,37,Frente al parque comunitario,21.1404,-98.4072,28
893,Calle del Viento,Centro,951,952,43000,Hidalgo,Huejutla de Reyes,21,Cerca del mercado local,21.1440,-98.3965,13
894,Calle de la Alegría,Centro,953,954,43000,Hidalgo,Huejutla de Reyes,22,Frente al parque de diversiones,21.1487,-98.4012,21
895,Calle de los Rosales,Centro,955,956,43000,Hidalgo,Huejutla de Reyes,23,Cerca del gimnasio local,21.1413,-98.4056,20
896,Calle del Cielo,Centro,957,958,43000,Hidalgo,Huejutla de Reyes,24,Frente al parque infantil,21.1468,-98.3949,32
897,Calle del Álamo,Centro,959,960,43000,Hidalgo,Huejutla de Reyes,25,Cerca del mercado local,21.1452,-98.3996,27
898,Calle del Jardín,Centro,961,962,43000,Hidalgo,Huejutla de Reyes,26,Frente al centro recreativo,21.1470,-98.4067,21
899,Calle de la Primavera,Centro,963,964,43000,Hidalgo,Huejutla de Reyes,27,Cerca del parque comunitario,21.1435,-98.3988,13
900,Calle del Sauce,Centro,965,966,43000,Hidalgo,Huejutla de Reyes,28,Frente al gimnasio local,21.1458,-98.4059,27
901,Calle de los Jacarandas,Centro,967,968,43000,Hidalgo,Huejutla de Reyes,29,Cerca del parque infantil,21.1406,-98.3994,28
902,Calle de los Encinos,Centro,969,970,43000,Hidalgo,Huejutla de Reyes,30,Frente al mercado central,21.1481,-98.3960,13
903,Calle de la Luna,Centro,971,972,43000,Hidalgo,Huejutla de Reyes,31,Cerca del parque de diversiones,21.1453,-98.4074,33
904,Calle del Nopal,Centro,973,974,43000,Hidalgo,Huejutla de Reyes,32,Frente al centro de salud,21.1428,-98.4013,21
905,Calle del Bosque,Centro,975,976,43000,Hidalgo,Huejutla de Reyes,33,Cerca del parque comunitario,21.1466,-98.3945,13
906,Calle de los Tulipanes,Centro,977,978,43000,Hidalgo,Huejutla de Reyes,34,Frente al gimnasio,21.1474,-98.3989,13
907,Calle del Cielo,Centro,979,980,43000,Hidalgo,Huejutla de Reyes,35,Cerca del mercado local,21.1417,-98.3963,16
908,Calle de la Alegría,Centro,981,982,43000,Hidalgo,Huejutla de Reyes,36,Frente al parque infantil,21.1456,-98.4006,29
909,Calle del Viento,Centro,983,984,43000,Hidalgo,Huejutla de Reyes,37,Cerca del parque de diversiones,21.1490,-98.4061,21
910,Calle de la Primavera,Centro,985,986,43000,Hidalgo,Huejutla de Reyes,21,Frente al gimnasio local,21.1472,-98.4057,21
911,Calle de los Encinos,Centro,987,988,43000,Hidalgo,Huejutla de Reyes,22,Cerca del mercado central,21.1431,-98.4003,20
912,Calle del Jardín,Centro,989,990,43000,Hidalgo,Huejutla de Reyes,23,Frente al parque comunitario,21.1402,-98.3950,14
913,Calle del Sauce,Centro,991,992,43000,Hidalgo,Huejutla de Reyes,24,Cerca del centro recreativo,21.1488,-98.4076,21
914,Calle de los Rosales,Centro,993,994,43000,Hidalgo,Huejutla de Reyes,25,Frente al gimnasio,21.1446,-98.3931,13
915,Calle del Nopal,Centro,995,996,43000,Hidalgo,Huejutla de Reyes,26,Cerca del parque infantil,21.1451,-98.3993,32
